"Timestamp","Open","High","Low","Close"
"20041029 00:00",5.324,5.334,5.245,5.289
"20041101 00:00",5.278,5.281,5.152,5.182
"20041102 00:00",5.179,5.227,5.172,5.217
"20041103 00:00",5.207,5.287,5.128,5.153
"20041104 00:00",5.143,5.156,5.024,5.029
"20041105 00:00",5.036,5.074,4.999,5.019
"20041108 00:00",5.008,5.08,4.996,5.026
"20041109 00:00",5.021,5.088,5.016,5.076
"20041110 00:00",5.078,5.38,5.078,5.22
"20041111 00:00",5.216,5.251,5.151,5.166
"20041112 00:00",5.156,5.261,5.092,5.211
"20041115 00:00",5.212,5.372,5.21,5.342
"20041116 00:00",5.325,5.392,5.285,5.382
"20041117 00:00",5.387,5.522,5.387,5.497
"20041118 00:00",5.502,5.543,5.458,5.523
"20041119 00:00",5.513,5.543,5.424,5.478
"20041122 00:00",5.479,5.544,5.45,5.525
"20041123 00:00",5.527,5.595,5.51,5.585
"20041124 00:00",5.59,5.59,5.511,5.516
"20041126 00:00",5.511,5.556,5.442,5.457
"20041129 00:00",5.458,5.463,5.329,5.374
"20041130 00:00",5.356,5.384,5.304,5.324
"20041201 00:00",5.327,5.364,5.25,5.26
"20041202 00:00",5.253,5.275,5.183,5.183
"20041203 00:00",5.186,5.251,5.178,5.241
"20041206 00:00",5.239,5.32,5.239,5.277
"20041207 00:00",5.28,5.298,5.198,5.203
"20041208 00:00",5.186,5.308,5.158,5.273
"20041209 00:00",5.271,5.291,5.224,5.249
"20041210 00:00",5.239,5.374,5.216,5.314
"20041213 00:00",5.325,5.505,5.325,5.455
"20041214 00:00",5.445,5.495,5.406,5.495
"20041215 00:00",5.483,5.506,5.441,5.456
"20041216 00:00",5.446,5.501,5.426,5.436
"20041217 00:00",5.45,5.482,5.377,5.462
"20041220 00:00",5.482,5.642,5.476,5.511
"20041221 00:00",5.499,5.541,5.486,5.501
"20041222 00:00",5.498,5.501,5.445,5.476
"20041223 00:00",5.478,5.536,5.47,5.51
"20041227 00:00",5.514,5.579,5.489,5.579
"20041228 00:00",5.559,5.561,5.483,5.496
"20041229 00:00",5.493,5.553,5.468,5.473
"20041230 00:00",5.468,5.518,5.392,5.488
"20050103 00:00",5.466,5.466,5.376,5.381
"20050104 00:00",5.375,5.378,5.27,5.27
"20050105 00:00",5.275,5.34,5.275,5.294
"20050106 00:00",5.299,5.359,5.284,5.344
"20050107 00:00",5.349,5.464,5.344,5.449
