"Timestamp","Open","High","Low","Close"
"20040108 00:00",110.38,110.592,109.836,110.275
"20040109 00:00",110.273,112.377,109.986,112.31
"20040112 00:00",112.284,112.874,111.836,112.084
"20040113 00:00",112.082,113.017,111.791,112.922
"20040114 00:00",112.857,113.383,112.377,113.193
"20040115 00:00",113.191,113.748,112.932,113.684
"20040116 00:00",113.619,114.525,113.075,113.295
"20040120 00:00",113.065,113.372,112.772,112.834
"20040121 00:00",112.864,113.231,112.667,113.168
"20040122 00:00",113.103,113.974,112.97,113.91
"20040123 00:00",113.877,114.404,112.358,112.513
"20040126 00:00",112.455,112.923,111.628,111.847
"20040127 00:00",111.846,112.592,111.713,112.495
"20040128 00:00",112.525,113.114,110.629,111.382
"20040129 00:00",111.443,111.566,110.65,111.401
"20040130 00:00",111.4,112.145,111.236,111.955
"20040202 00:00",111.897,112.264,111.388,111.697
"20040203 00:00",111.696,112.38,111.696,112.345
"20040204 00:00",112.375,112.558,110.137,112.207
"20040205 00:00",112.142,112.479,111.347,111.723
"20040206 00:00",111.627,112.908,111.15,112.873
"20040209 00:00",112.752,113.088,112.589,113.055
"20040210 00:00",113.053,113.27,112.321,112.383
"20040211 00:00",112.413,113.879,112.091,113.312
"20040212 00:00",113.342,113.585,112.642,112.954
"20040213 00:00",112.922,113.762,112.859,113.289
"20040217 00:00",113.091,113.523,112.868,113.268
"20040218 00:00",113.298,113.856,113.132,113.287
"20040219 00:00",113.285,113.528,112.808,113.463
"20040220 00:00",113.461,113.492,112.448,112.697
"20040223 00:00",112.514,113.444,112.326,113.412
"20040224 00:00",113.411,114.03,113.213,113.494
"20040225 00:00",113.492,113.892,113.461,113.638
"20040226 00:00",113.668,113.755,112.843,113.312
"20040227 00:00",113,114.066,112.903,114.033
"20040301 00:00",113.975,114.632,113.586,113.996
"20040302 00:00",113.962,114.057,112.656,113.034
"20040303 00:00",113.032,113.122,112.265,112.958
"20040304 00:00",112.988,113.452,112.507,113.42
"20040305 00:00",113.355,116.226,113.129,115.368
"20040308 00:00",115.341,116.314,115.278,116.215
"20040309 00:00",116.214,116.995,115.862,116.771
"20040310 00:00",116.738,117.014,116.383,116.695
"20040311 00:00",116.63,117.352,115.926,116.998
"20040312 00:00",116.965,117.151,116.069,116.132
"20040315 00:00",116.042,116.762,116.001,116.252
"20040316 00:00",116.25,117.251,115.799,117.218
"20040317 00:00",117.185,117.62,116.797,116.952
"20040318 00:00",116.951,117.199,116.183,116.402
"20040319 00:00",116.464,116.622,115.98,116.326
"20040322 00:00",116.236,117.015,116.236,116.951
"20040323 00:00",116.981,117.254,116.595,117.222
"20040324 00:00",117.22,117.529,116.832,117.019
"20040325 00:00",116.986,117.108,116.442,116.533
"20040326 00:00",116.532,116.653,115.103,115.384
"20040329 00:00",115.073,115.26,114.245,114.589
"20040330 00:00",114.619,114.959,114.388,114.45
"20040331 00:00",114.449,115.195,114.417,115.131
"20040401 00:00",115.067,115.407,114.144,114.677
"20040402 00:00",114.644,114.701,109.467,111.796
"20040405 00:00",111.738,111.828,110.783,110.971
"20040406 00:00",110.969,111.621,110.966,111.557
"20040407 00:00",111.587,111.895,111.2,111.388
"20040408 00:00",111.323,111.54,110.812,111.124
"20040412 00:00",110.959,110.959,110.32,110.57
"20040413 00:00",110.6,110.629,109.113,109.267
"20040414 00:00",109.265,109.513,107.842,109.097
"20040415 00:00",109.096,109.467,108.427,108.55
"20040416 00:00",108.58,109.518,108.515,109.136
"20040419 00:00",109.048,109.45,108.565,108.628
"20040420 00:00",108.626,108.873,107.735,107.924
"20040421 00:00",107.891,108.668,107.665,108.478
"20040422 00:00",108.445,109.096,108.219,108.906
"20040423 00:00",108.905,109.245,107.86,108.234
"20040426 00:00",108.083,108.608,107.957,108.418
"20040427 00:00",108.416,108.972,108.252,108.94
"20040428 00:00",108.908,108.97,107.64,107.671
"20040429 00:00",107.701,108.511,106.906,107.156
"20040430 00:00",107.123,107.931,106.714,107.616
"20040503 00:00",107.622,108.086,107.27,107.8
"20040504 00:00",107.798,108.449,106.909,107.003
"20040505 00:00",107.032,107.78,106.583,106.739
"20040506 00:00",106.707,107.017,106.292,106.508
