"Timestamp","Open","High","Low","Close","EMA","RSI","SlowRSI","MACD"
"20020813 00:00",0.6399,0.6399,0.6399,0.6399,0.634751684250554,55.9249941576726,48.9877653505709,0.000464927140692906
"20020814 00:00",0.6375,0.6375,0.6375,0.6375,0.635251378023181,52.6752934648504,49.6582250077126,0.000658597780925252
"20020815 00:00",0.6393,0.6393,0.6393,0.6393,0.635987491109875,54.7510827471252,50.5841991421513,0.000946404224024811
"20020816 00:00",0.64,0.64,0.64,0.64,0.636717038180807,55.5492183203373,51.4869299018215,0.00120367385551368
"20020818 00:00",0.6392,0.6392,0.6392,0.6392,0.637168485784296,54.3949796075554,52.0156662119549,0.00130401329950736
"20020819 00:00",0.6391,0.6391,0.6391,0.6391,0.637519670187151,54.2466673129404,52.4213027757704,0.00134705222472342
"20020820 00:00",0.64055,0.64055,0.64055,0.64055,0.638070639244033,56.0746737821554,53.0855520496586,0.00148112775421705
"20020821 00:00",0.64025,0.64025,0.64025,0.64025,0.638466886654209,55.5909596089795,53.5410806968079,0.00152875721104195
"20020822 00:00",0.63705,0.63705,0.63705,0.63705,0.638209270898898,50.6820879936294,53.0212638416845,0.00126048711698523
"20020823 00:00",0.64,0.64,0.64,0.64,0.638534858008189,54.5745565337569,53.3036806947886,0.00129548220550624
"20020825 00:00",0.6401,0.6401,0.6401,0.6401,0.638819429279427,54.7021277251341,53.5579437912151,0.001307613077
"20020826 00:00",0.6387,0.6387,0.6387,0.6387,0.638797714864986,52.528174603128,53.3707130297447,0.00117273830088493
"20020827 00:00",0.6407,0.6407,0.6407,0.6407,0.639143584889534,55.2051966320568,53.7042555028923,0.00122574895058536
"20020828 00:00",0.638,0.638,0.638,0.638,0.638935660364164,51.109499756788,53.2324817308734,0.00100999927654388
"20020829 00:00",0.6358,0.6358,0.6358,0.6358,0.638365540297952,48.0518133767975,52.2905420301323,0.000642323123438926
"20020830 00:00",0.6334,0.6334,0.6334,0.6334,0.637462714789234,44.9628677277748,50.9582376115218,0.000151232583721517
"20020901 00:00",0.6335,0.6335,0.6335,0.6335,0.636742221191191,45.1176063347211,49.8963046521035,-0.000206262709034233
"20020902 00:00",0.6355,0.6355,0.6355,0.6355,0.636516362792793,48.1845683469942,49.5850798693564,-0.000294170259792281
"20020903 00:00",0.6371,0.6371,0.6371,0.6371,0.636622478648649,50.5133552143874,49.7538572048166,-0.000215622684642591
"20020904 00:00",0.6344,0.6344,0.6344,0.6344,0.636218391621621,46.7787921067813,49.212936277901,-0.000387509584689583
"20020905 00:00",0.6337,0.6337,0.6337,0.6337,0.635760502235872,45.8536297019379,48.6021532640896,-0.000568646474599754
"20020908 00:00",0.63,0.63,0.63,0.63,0.634713138192986,41.3081021558928,47.2759621535083,-0.00101323444982182
"20020909 00:00",0.6293,0.6293,0.6293,0.6293,0.633728931248807,40.5083998047796,46.0454962719213,-0.00138540590420988
"20020910 00:00",0.6271,0.6271,0.6271,0.6271,0.632523671021751,38.0701470671376,44.5954327801424,-0.0018273959262165
"20020912 00:00",0.6287,0.6287,0.6287,0.6287,0.631828458108705,40.7981366376381,43.9050152996871,-0.00198441198707477
"20020913 00:00",0.6263,0.6263,0.6263,0.6263,0.630823283907123,38.145066752763,42.8577519275191,-0.00227407475096431
"20020915 00:00",0.6258,0.6258,0.6258,0.6258,0.629909959560373,37.6087365396827,41.903385493367,-0.00249241255884836
"20020916 00:00",0.6289,0.6289,0.6289,0.6289,0.629726330549396,42.8526781817259,42.0759841639777,-0.00234248232037571
"20020917 00:00",0.6321,0.6321,0.6321,0.6321,0.630157906813142,47.6350106823437,43.0867162582261,-0.00191387625950834
"20020918 00:00",0.6311,0.6311,0.6311,0.6311,0.63032919648348,46.3588568745607,43.6816509157415,-0.00165003582034673
"20020919 00:00",0.634,0.634,0.634,0.634,0.630996615304665,50.4140348300328,44.9057207183399,-0.00117507106546355
"20020920 00:00",0.6318,0.6318,0.6318,0.6318,0.631142685249272,47.5438658745712,45.3853834740183,-0.000993602418940309
"20020922 00:00",0.6316,0.6316,0.6316,0.6316,0.631225833385768,47.2862488389904,45.7309953585587,-0.000859379266424098
"20020923 00:00",0.6306,0.6306,0.6306,0.6306,0.631112045497446,45.9751082973796,45.7753795292534,-0.000831718330727149
"20020924 00:00",0.6296,0.6296,0.6296,0.6296,0.630837128134274,44.6712835817193,45.5746348115199,-0.000883420091216114
"20020925 00:00",0.6269,0.6269,0.6269,0.6269,0.630121286655315,41.3393222013508,44.8045779733073,-0.00114016173917608
"20020926 00:00",0.6268,0.6268,0.6268,0.6268,0.629517416354349,41.2194588424438,44.1527381313321,-0.00131913219304813
"20020927 00:00",0.6282,0.6282,0.6282,0.6282,0.629277886108103,43.6281962312395,44.0573668767698,-0.00130756257763665
"20020929 00:00",0.6284,0.6284,0.6284,0.6284,0.629118270452085,43.9734418468634,44.0421077804232,-0.00125904026358503
"20020930 00:00",0.6294,0.6294,0.6294,0.6294,0.629169494006251,45.7230003608932,44.3477246132359,-0.00111473949840246
"20021001 00:00",0.6278,0.6278,0.6278,0.6278,0.628920495096024,43.4384275618249,44.1823978766157,-0.00112714474152009
"20021002 00:00",0.6287,0.6287,0.6287,0.6287,0.628880405078565,45.0637088593844,44.3426362371191,-0.00103888810778441
"20021003 00:00",0.6289,0.6289,0.6289,0.6289,0.628883967791553,45.4305017462374,44.5404299660497,-0.000938249853239204
"20021004 00:00",0.6254,0.6254,0.6254,0.6254,0.62825051910218,40.454884363208,43.7976034928058,-0.00115053495739414
"20021006 00:00",0.6261,0.6261,0.6261,0.6261,0.627859515629056,41.7968830067202,43.4338361316993,-0.00122715232960602
"20021007 00:00",0.6276,0.6276,0.6276,0.6276,0.627812330969228,44.6125847277624,43.6481540582562,-0.00113274956479992
"20021008 00:00",0.6301,0.6301,0.6301,0.6301,0.628228270793004,48.9456782101035,44.611340267683,-0.00082680207111574
"20021009 00:00",0.6326,0.6326,0.6326,0.6326,0.629023130648822,52.8301159368482,46.1056631166221,-0.000369554323477517
"20021010 00:00",0.6306,0.6306,0.6306,0.6306,0.629309834167218,49.6490478965431,46.7499148947896,-0.000197833188672059
"20021011 00:00",0.632,0.632,0.632,0.632,0.629798955227724,51.7880939309221,47.6659474468137,5.39228581090123e-05
"20021013 00:00",0.6321,0.6321,0.6321,0.6321,0.630217327004501,51.9416016067219,48.4433391122515,0.000248012003421172
"20021014 00:00",0.6337,0.6337,0.6337,0.6337,0.63085054027641,54.3875942732904,49.5241127778949,0.00052592194209955
"20021015 00:00",0.6324,0.6324,0.6324,0.6324,0.631132260226154,52.1188755307626,49.9958878238709,0.000609986495110793
"20021016 00:00",0.6315,0.6315,0.6315,0.6315,0.631199122003216,50.5812660189595,50.1023202229779,0.00058373148465396
"20021017 00:00",0.6262,0.6262,0.6262,0.6262,0.630290190729904,42.7611963567705,48.767570429122,9.53135940620076e-05
"20021018 00:00",0.6287,0.6287,0.6287,0.6287,0.630001065142649,46.8418638244106,48.4174419555381,-5.14427421608454e-05
"20021020 00:00",0.6287,0.6287,0.6287,0.6287,0.629764507843986,46.8418638244106,48.130973204424,-0.000159189766080536
"20021021 00:00",0.6312,0.6312,0.6312,0.6312,0.630025506417806,50.733607345231,48.6041794118434,-1.97438008248119e-05
"20021022 00:00",0.6324,0.6324,0.6324,0.6324,0.63045723252366,52.4909968006069,49.3108734825277,0.000187720421088722
"20021023 00:00",0.63055,0.63055,0.63055,0.63055,0.63047409933754,49.6186987707822,49.3668417167558,0.000177874101880193
"20021024 00:00",0.62935,0.62935,0.62935,0.62935,0.630269717639805,47.8316121180233,49.0877090624408,6.36090932560895e-05
"20021025 00:00",0.6295,0.6295,0.6295,0.6295,0.630129768978022,48.0776719960603,48.9040659594625,-9.09113552205465e-06
"20021027 00:00",0.6311,0.6311,0.6311,0.6311,0.630306174618382,50.6891192938494,49.2286211111692,7.57773727941835e-05
"20021028 00:00",0.631,0.631,0.631,0.631,0.630432324687767,50.5219472690966,49.4637713217015,0.000128631941758939
"20021029 00:00",0.6315,0.6315,0.6315,0.6315,0.630626447471809,51.3661254563127,49.8096538916308,0.000208820701611545
"20021030 00:00",0.63185,0.63185,0.63185,0.63185,0.630848911567844,51.9699475816089,50.2024345625359,0.000294868299569817
"20021031 00:00",0.6326,0.6326,0.6326,0.6326,0.631167291282781,53.278398648215,50.7617007599321,0.000418394992438009
"20021101 00:00",0.6374,0.6374,0.6374,0.6374,0.632300511049548,60.5234290919792,52.5365604566679,0.000918176310666152
"20021103 00:00",0.6371,0.6371,0.6371,0.6371,0.633173145404176,59.9122137117491,53.8775883212282,0.00124627111661579
"20021104 00:00",0.6405,0.6405,0.6405,0.6405,0.634505300785235,64.2225768727324,55.7584953305926,0.00176193833458527
"20021105 00:00",0.6398,0.6398,0.6398,0.6398,0.635467973369737,62.7601265714463,57.031519192566,0.00205255020010231
"20021106 00:00",0.6411,0.6411,0.6411,0.6411,0.636491978211603,64.3472409989208,58.361650430085,0.00234469058193354
"20021107 00:00",0.6389,0.6389,0.6389,0.6389,0.636929800354948,59.8067193884076,58.6243902406891,0.00232987345191349
"20021108 00:00",0.6368,0.6368,0.6368,0.6368,0.636906200290412,55.8471339760702,58.1194345562129,0.00209674261623782
"20021110 00:00",0.6367,0.6367,0.6367,0.6367,0.636868709328519,55.662411876714,57.6727031599404,0.001879200004266
"20021111 00:00",0.6369,0.6369,0.6369,0.6369,0.636874398541516,55.9690193342398,57.3629424643585,0.00170293772433416
"20021112 00:00",0.63695,0.63695,0.63695,0.63695,0.63688814426124,56.049001985099,57.1240441954022,0.00154729875998061
"20021113 00:00",0.63515,0.63515,0.63515,0.63515,0.636572118031923,52.439285469617,56.2722698816231,0.0012494482926888
"20021114 00:00",0.63605,0.63605,0.63605,0.63605,0.636477187480665,53.9985615742678,55.8588683711948,0.00108524819278577
"20021115 00:00",0.6386,0.6386,0.6386,0.6386,0.636863153393271,58.095929215503,56.2656067065236,0.00116568451376153
"20021117 00:00",0.63905,0.63905,0.63905,0.63905,0.637260761867222,58.7779719762328,56.7224003919253,0.00124400430957017
"20021118 00:00",0.63735,0.63735,0.63735,0.63735,0.637276986982272,55.204868673689,56.4464855340641,0.00113325395392083
"20021119 00:00",0.63485,0.63485,0.63485,0.63485,0.636835716621859,50.4567883191021,55.3574496767983,0.000815196262874518
"20021120 00:00",0.63695,0.63695,0.63695,0.63695,0.636856495417885,53.9582410412784,55.1030481067038,0.000747453188327252
"20021121 00:00",0.63395,0.63395,0.63395,0.63395,0.636328041705542,48.7745863897687,53.9524187036247,0.000424622545466158
"20021122 00:00",0.631,0.631,0.631,0.631,0.635359306849989,44.3631704518263,52.2089190214795,-7.71200091272961e-05
"20021124 00:00",0.631,0.631,0.631,0.631,0.634566705604536,44.3631704518263,50.7824192815426,-0.000447204410854551
"20021125 00:00",0.63365,0.63365,0.63365,0.63365,0.634400031858257,48.9581877023962,50.4507408126068,-0.000483981965191949
"20021126 00:00",0.64015,0.64015,0.64015,0.64015,0.635445480611301,57.9293356662461,51.8104853314504,5.99442948473472e-05
"20021127 00:00",0.64025,0.64025,0.64025,0.64025,0.636319029591065,58.0487427118066,52.9447139460606,0.000470211019034883
"20021128 00:00",0.64095,0.64095,0.64095,0.64095,0.637161024210871,58.9081144894962,54.0289685903216,0.000826378836177422
"20021129 00:00",0.6389,0.6389,0.6389,0.6389,0.637477201627076,55.4090721369476,54.27989650789,0.000898236764258264
"20021201 00:00",0.6388,0.6388,0.6388,0.6388,0.637717710422153,55.2405895912466,54.4545679775912,0.000927218403413144
"20021202 00:00",0.63975,0.63975,0.63975,0.63975,0.638087217618125,56.5614276715913,54.8376333765003,0.00101486769640813
"20021203 00:00",0.63465,0.63465,0.63465,0.63465,0.637462268960284,48.4774045082728,53.6812281277316,0.000620619031111658
"20021204 00:00",0.63725,0.63725,0.63725,0.63725,0.637423674603869,52.1476100449018,53.402388476308,0.000543134191760331
"20021205 00:00",0.63675,0.63675,0.63675,0.63675,0.637301188312256,51.4063300085212,53.0394687548922,0.000433080320348611
"20021206 00:00",0.6408,0.6408,0.6408,0.6408,0.637937335891846,56.6593033448953,53.6976204985291,0.000694761994405768
"20021208 00:00",0.6404,0.6404,0.6404,0.6404,0.63838509300242,56.0296166594627,54.1216198005171,0.000841811857116403
"20021209 00:00",0.63995,0.63995,0.63995,0.63995,0.638669621547434,55.301800873032,54.336198177338,0.000897129082636061
"20021210 00:00",0.64185,0.64185,0.64185,0.64185,0.639247872175173,57.7414952656561,54.9553431024867,0.00108704565940365
"20021211 00:00",0.63945,0.63945,0.63945,0.63945,0.639284622688778,53.8345231796257,54.7515576619665,0.00100101774593886
"20021212 00:00",0.64385,0.64385,0.64385,0.64385,0.640114691290818,59.1664833372625,55.5542714211112,0.00130095348539239
"20021213 00:00",0.6436,0.6436,0.6436,0.6436,0.640748383783397,58.7605830178391,56.1372371659709,0.00147881148324946
"20021215 00:00",0.6441,0.6441,0.6441,0.6441,0.641357768550052,59.3477140008103,56.7209602268507,0.00162815551658535
"20021216 00:00",0.64245,0.64245,0.64245,0.64245,0.641556356086406,56.5509690185147,56.690052734426,0.00156765857993635
"20021217 00:00",0.64355,0.64355,0.64355,0.64355,0.641918836797969,57.9418320348214,56.9176489708615,0.0015909676254483
"20021218 00:00",0.64115,0.64115,0.64115,0.64115,0.641779048289247,53.973740072111,56.3823928074523,0.00137288094268095
"20021219 00:00",0.64055,0.64055,0.64055,0.64055,0.641555584963929,53.0182389372668,55.7707284674186,0.00113571926941713
"20021220 00:00",0.6406,0.6406,0.6406,0.6406,0.641381842243215,53.0910838523069,55.2835203555801,0.000944820900560916
"20021222 00:00",0.6412,0.6412,0.6412,0.6412,0.641348780017176,53.9921558093091,55.0487268017127,0.000839094040488875
"20021223 00:00",0.64395,0.64395,0.64395,0.64395,0.641821729104962,57.8942958235794,55.5661029875066,0.000984394173673797
"20021224 00:00",0.6457,0.6457,0.6457,0.6457,0.642526869267696,60.1578726220365,56.4009701937848,0.00122642337748313
"20021225 00:00",0.6469,0.6469,0.6469,0.6469,0.643321983946297,61.6461466216627,57.3546386352171,0.00148824718848506
"20021226 00:00",0.6484,0.6484,0.6484,0.6484,0.644245259592425,63.4429396287354,58.4616024522204,0.00178616443059498
"20021227 00:00",0.6507,0.6507,0.6507,0.6507,0.645418848757438,66.0128433316984,59.8345553393982,0.00217490551578292
"20021229 00:00",0.6502,0.6502,0.6502,0.6502,0.646288148983359,64.9677336659745,60.7678604896848,0.00238172414567039
"20021230 00:00",0.6502,0.6502,0.6502,0.6502,0.646999394622748,64.9677336659745,61.5314737944648,0.00249358167436331
"20030101 00:00",0.6514,0.6514,0.6514,0.6514,0.647799504691339,66.3830570224227,62.4135798359117,0.00263710249994353
"20030102 00:00",0.6499,0.6499,0.6499,0.6499,0.648181412929277,63.0323434754975,62.5260823158364,0.00256781094658609
"20030103 00:00",0.6471,0.6471,0.6471,0.6471,0.647984792396681,57.3448889620906,61.5840471606099,0.00222962869805587
"20030105 00:00",0.6474,0.6474,0.6474,0.6474,0.647878466506376,57.7745915405482,60.8914188660532,0.00196665173142874
"20030106 00:00",0.65085,0.65085,0.65085,0.65085,0.648418745323398,62.3641682812568,61.1591914869993,0.00203662719368447
"20030107 00:00",0.64925,0.64925,0.64925,0.64925,0.648569882537326,59.2217960162431,60.8069377650436,0.00191463280091819
"20030108 00:00",0.65085,0.65085,0.65085,0.65085,0.648984449348721,61.275710471659,60.8921691662464,0.00192969958720945
"20030109 00:00",0.65285,0.65285,0.65285,0.65285,0.649687276739863,63.6825961388453,61.3995195249008,0.00208059838420926
"20030110 00:00",0.6577,0.6577,0.6576,0.6576,0.651125953696251,68.5668664248954,62.702673506718,0.00256753042208868
"20030112 00:00",0.6584,0.6584,0.6584,0.6584,0.65244850756966,69.2988680639185,63.9019816080271,0.00295279127398906
"20030113 00:00",0.65925,0.65925,0.65925,0.65925,0.653685142556995,70.0781911699406,65.0249288011023,0.0032604468609112
"20030114 00:00",0.65745,0.65745,0.65745,0.65745,0.654369662092086,66.3252477270535,65.2613504240025,0.00327588979562998
"20030115 00:00",0.65745,0.65745,0.65745,0.65745,0.654929723529889,66.3252477270535,65.4547862972845,0.00323059621404742
"20030116 00:00",0.65915,0.65915,0.65915,0.65915,0.655697046524454,68.1123166814913,65.9379736398676,0.00328831228631221
"20030117 00:00",0.6614,0.6614,0.6614,0.6614,0.656733947156372,70.3076076122944,66.7324525439452,0.00346890189329085
"20030119 00:00",0.661,0.661,0.661,0.661,0.657509593127941,69.4133432064545,67.2198872098559,0.00350788550896242
"20030120 00:00",0.66425,0.66425,0.66425,0.66425,0.658735121650133,72.414223068496,68.1643119114269,0.00375738618534338
"20030121 00:00",0.66295,0.66295,0.66295,0.66295,0.659501463168291,69.541479180839,68.4147059604109,0.00376446441443334
"20030122 00:00",0.66265,0.66265,0.66265,0.66265,0.66007392441042,68.8777267326389,68.4988915553614,0.00367854458550099
"20030123 00:00",0.66255,0.66255,0.66255,0.66255,0.660524119972161,68.64782400316,68.5259701822339,0.00354258584485412
"20030124 00:00",0.6629,0.6629,0.6629,0.6629,0.660956098159041,69.0286875183073,68.6173733342472,0.00341090061528682
"20030126 00:00",0.6639,0.6639,0.6639,0.6639,0.661491353039215,70.1203430998346,68.890640564354,0.00334093621391385
"20030127 00:00",0.6632,0.6632,0.6632,0.6632,0.661802016122994,68.3452991399074,68.791487578091,0.00317068661438824
"20030128 00:00",0.66005,0.66005,0.66005,0.66005,0.661483467736995,61.0275137853453,67.37985597941,0.00271702675301844
"20030129 00:00",0.65765,0.65765,0.65765,0.65765,0.660786473602996,56.2014237665518,65.3474137588903,0.00212636033177904
"20030130 00:00",0.65395,0.65395,0.65395,0.65395,0.659543478402451,49.8092754642162,62.5222977053132,0.00133194734754061
"20030131 00:00",0.6536,0.6536,0.6536,0.6536,0.658462845965642,49.2514970853584,60.1094248653214,0.000690508344532215
"20030202 00:00",0.6547,0.6547,0.6547,0.6547,0.657778692153707,51.0644115008593,58.4648769808737,0.000298958115560022
"20030203 00:00",0.65585,0.65585,0.65585,0.65585,0.657428020853033,52.9154442163054,57.4558892054977,0.000103499580423883
"20030204 00:00",0.65985,0.65985,0.65985,0.65985,0.657868380697936,58.6430871692672,57.6717433807285,0.000303337641765822
"20030205 00:00",0.65725,0.65725,0.65725,0.65725,0.657755947843766,54.137174246129,57.029094447165,0.000220908888183269
"20030206 00:00",0.66115,0.66115,0.66115,0.66115,0.658373048235808,59.0992653363786,57.4054891542947,0.000493727275995504
"20030207 00:00",0.6635,0.6635,0.6635,0.6635,0.659305221283843,61.7258371154037,58.1910069654054,0.000890597558298123
"20030209 00:00",0.6624,0.6624,0.6624,0.6624,0.659867908323144,59.8326327574827,58.4894843821467,0.0010737249524132
"20030210 00:00",0.66005,0.66005,0.66005,0.66005,0.659901015900755,55.9720464607883,58.0317683964452,0.000987230946283391
