"Timestamp","Open","High","Low","Close"
"20031106 00:00",2.3516,2.3668,2.3174,2.3199
"20031107 00:00",2.3006,2.3551,2.2932,2.3329
"20031110 00:00",2.3223,2.3323,2.3025,2.3076
"20031111 00:00",2.3081,2.323,2.2907,2.3107
"20031112 00:00",2.3009,2.3955,2.3009,2.3832
"20031113 00:00",2.3834,2.4235,2.3714,2.3888
"20031114 00:00",2.3865,2.4018,2.3745,2.3845
"20031117 00:00",2.3835,2.4009,2.3492,2.3691
"20031118 00:00",2.3593,2.377,2.3299,2.3424
"20031119 00:00",2.3401,2.3478,2.2958,2.2983
"20031120 00:00",2.2985,2.3412,2.2911,2.3412
"20031121 00:00",2.3315,2.3568,2.3144,2.3468
"20031124 00:00",2.3362,2.3511,2.3263,2.3363
"20031125 00:00",2.3294,2.3892,2.3219,2.3817
"20031126 00:00",2.3947,2.4221,2.3922,2.4122
"20031128 00:00",2.4309,2.4459,2.4185,2.4409
"20031201 00:00",2.4628,2.4678,2.4379,2.4604
"20031202 00:00",2.451,2.4636,2.4361,2.4536
"20031203 00:00",2.4592,2.4942,2.4542,2.4867
"20031204 00:00",2.4923,2.5024,2.46,2.4624
"20031205 00:00",2.4505,2.4606,2.4331,2.4606
"20031208 00:00",2.455,2.4875,2.4525,2.4676
"20031209 00:00",2.4832,2.4983,2.4682,2.4983
"20031210 00:00",2.5064,2.5064,2.4839,2.499
"20031211 00:00",2.5046,2.5197,2.4696,2.5197
"20031212 00:00",2.52,2.5401,2.5074,2.535
"20031215 00:00",2.5473,2.5548,2.4946,2.5447
"20031216 00:00",2.5396,2.5497,2.507,2.5296
"20031217 00:00",2.5245,2.532,2.5094,2.5219
"20031218 00:00",2.5193,2.5193,2.4917,2.5018
"20031219 00:00",2.5242,2.5268,2.4741,2.5016
"20031222 00:00",2.4888,2.4888,2.4687,2.4687
"20031223 00:00",2.4586,2.4636,2.4435,2.4435
"20031224 00:00",2.3079,2.3932,2.3079,2.3656
"20031226 00:00",2.3479,2.4131,2.3328,2.4056
"20031229 00:00",2.4178,2.4479,2.4027,2.4378
"20031230 00:00",2.4177,2.4453,2.4127,2.4302
"20031231 00:00",2.4427,2.4727,2.4402,2.4727
"20040102 00:00",2.4676,2.5728,2.4651,2.5377
"20040105 00:00",2.5274,2.5675,2.5124,2.5374
"20040106 00:00",2.5349,2.5574,2.5172,2.5197
"20040107 00:00",2.5172,2.5247,2.4946,2.5096
"20040108 00:00",2.5045,2.5421,2.4919,2.527
"20040109 00:00",2.5245,2.5345,2.5094,2.5169
"20040112 00:00",2.5166,2.687,2.499,2.672
"20040113 00:00",2.6669,2.7095,2.6444,2.6894
"20040114 00:00",2.6869,2.7018,2.6642,2.6968
"20040115 00:00",2.6867,2.7218,2.6716,2.6917
"20040116 00:00",2.6916,2.7417,2.6715,2.7341
"20040120 00:00",2.7262,2.7938,2.7137,2.7587
"20040121 00:00",2.7537,2.7887,2.7311,2.7837
"20040122 00:00",2.7811,2.7886,2.756,2.7585
"20040123 00:00",2.7559,2.7934,2.7384,2.7809
"20040126 00:00",2.7681,2.8206,2.7681,2.8156
"20040127 00:00",2.8156,2.8156,2.7554,2.7704
"20040128 00:00",2.7654,2.7654,2.7027,2.7102
"20040129 00:00",2.7026,2.7301,2.6875,2.7075
"20040130 00:00",2.7075,2.7725,2.7075,2.7725
"20040202 00:00",2.7522,2.7572,2.6946,2.7196
"20040203 00:00",2.7196,2.762,2.712,2.7345
"20040204 00:00",2.737,2.7519,2.6968,2.7093
"20040205 00:00",2.7068,2.7693,2.6917,2.7568
"20040206 00:00",2.7543,2.7992,2.7517,2.7967
"20040209 00:00",2.7689,2.8489,2.7389,2.8464
"20040210 00:00",2.8439,2.8714,2.7987,2.8012
"20040211 00:00",2.8012,2.8537,2.7911,2.8487
"20040212 00:00",2.8436,2.8611,2.7985,2.816
"20040213 00:00",2.816,2.8359,2.7859,2.8334
"20040217 00:00",2.828,2.868,2.828,2.8454
"20040218 00:00",2.8429,2.8478,2.7978,2.8003
"20040219 00:00",2.8002,2.8552,2.7927,2.8527
"20040220 00:00",2.8451,2.8801,2.8276,2.8451
"20040223 00:00",2.8573,2.8972,2.8572,2.8747
"20040224 00:00",2.8747,2.9121,2.8521,2.9071
"20040225 00:00",2.9021,2.9421,2.887,2.922
"20040226 00:00",2.9144,2.9569,2.8969,2.9569
"20040227 00:00",2.9593,2.9793,2.9418,2.9693
"20040301 00:00",2.9615,2.9839,2.9414,2.9589
"20040302 00:00",2.9613,2.9862,2.8862,2.8862
"20040303 00:00",2.8812,2.9161,2.8711,2.9111
"20040304 00:00",2.9111,2.926,2.8835,2.9085
"20040305 00:00",2.9134,2.9209,2.8808,2.9058
"20040308 00:00",2.893,2.893,2.8504,2.8604
